1.5,1.25711525824703,0.882523640308413,0.594231308385031,0.379808988798204,0.227026026797932,0.124041354830825,0.0596125082423459,0.0233574086757932,0.00605536622191133,2.65626171748563e-07
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.3831759017358,-0.46540053638204,-0.000121777808289096
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-0.0056237524896979
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.00999089958742504
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.01103360786886,-0.000247719546294115
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-0.00171878681546932
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-0.00562012253239159
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-0.00562012054212728
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.01
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.00973016154863736
-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,-1.5,0.01
